#{"t_start": 1617895544.1983058, "env_id": "sdnsampling-MTD-exp-v0"}
r,l,t
0,1,52527.248492
0,1,52536.303342
0,1,52545.321756
0,1,52554.460358
0,1,52563.461267
84,1,52583.312364
82,1,52603.312673
82,1,52623.191548
0,1,52632.222694
0,1,52641.231873
0,1,52650.210083
0,1,52659.212142
84,1,52679.208592
82,1,52699.098384
82,1,52719.045027
0,1,52728.083143
82,1,52747.966279
81,1,52767.920412
81,1,52787.870309
0,1,52796.832295
0,1,52805.818787
0,1,52814.786942
80,1,52834.616464
85,1,52854.616554
85,1,52874.602957
83,1,52894.515817
83,1,52914.463969
0,1,52923.562528
0,1,52932.632131
87,1,52952.600323
0,1,52961.740745
0,1,52971.00847
0,1,52980.160107
81,1,53000.236158
82,1,53020.302457
0,1,53029.528682
82,1,53049.602883
82,1,53069.6588
0,1,53078.8326
83,1,53098.866668
80,1,53118.836743
83,1,53138.725071
80,1,53158.679007
83,1,53178.616256
0,1,53187.670367
85,1,53207.60855
85,1,53227.528145
0,1,53236.553885
0,1,53245.396291
274,1,53254.167999
278,1,53273.783865
0,1,53282.524157
0,1,53291.28387
190,1,53300.292099
275,1,53319.884476
274,1,53339.512222
0,1,53348.175588
0,1,53356.855731
0,1,53366.30036
274,1,53385.935625
267,1,53405.644761
273,1,53425.937393
0,1,53434.776179
0,1,53443.512282
204,1,53453.828331
0,1,53462.716053
0,1,53471.436209
0,1,53480.143905
0,1,53488.865177
0,1,53497.600435
0,1,53506.376149
0,1,53515.151851
206,1,53524.772107
201,1,53534.492231
0,1,53543.152316
0,1,53551.916996
196,1,53561.640016
197,1,53571.263913
193,1,53580.972394
0,1,53589.692008
201,1,53599.304324
198,1,53608.931216
0,1,53617.695683
201,1,53627.396837
0,1,53636.096501
0,1,53644.776553
0,1,53653.464191
0,1,53662.203647
0,1,53670.943989
265,1,53690.620337
0,1,53699.335708
266,1,53718.952211
263,1,53738.676338
274,1,53758.315966
274,1,53777.947938
0,1,53786.676219
274,1,53806.368205
0,1,53815.156113
274,1,53834.820294
0,1,53843.516293
274,1,53863.083868
0,1,53871.752127
0,1,53880.464249
0,1,53889.161266
266,1,53908.768123
0,1,53917.525652
0,1,53926.227983
274,1,53945.884436
275,1,53965.568164
0,1,53974.279815
0,1,53982.836009
271,1,54002.535558
0,1,54011.331995
275,1,54030.944076
0,1,54039.691882
0,1,54048.383672
0,1,54057.03161
0,1,54065.812261
0,1,54074.515536
273,1,54094.19204
266,1,54113.792588
0,1,54122.512049
274,1,54142.127771
266,1,54161.728693
275,1,54181.336093
0,1,54190.016279
275,1,54209.648132
198,1,54219.276488
0,1,54227.972103
0,1,54236.655982
196,1,54246.315883
0,1,54255.016168
0,1,54263.767365
0,1,54272.435949
198,1,54282.183867
0,1,54290.884155
0,1,54299.64346
0,1,54308.37203
199,1,54318.003795
197,1,54327.63597
0,1,54336.347564
199,1,54345.944076
198,1,54355.544902
198,1,54365.208197
0,1,54373.876147
197,1,54383.563835
199,1,54393.256435
198,1,54402.84012
197,1,54412.463652
197,1,54422.095982
0,1,54430.795835
0,1,54439.46033
197,1,54449.091909
198,1,54458.696016
199,1,54468.331791
0,1,54477.079664
199,1,54486.796009
199,1,54496.416421
0,1,54505.812826
0,1,54514.559961
0,1,54523.363533
0,1,54532.087879
0,1,54540.731936
198,1,54550.387845
0,1,54559.128517
197,1,54568.788547
0,1,54577.546297
198,1,54587.196121
0,1,54595.869527
198,1,54605.587783
198,1,54615.272195
199,1,54624.89562
0,1,54633.703983
198,1,54643.328185
0,1,54652.040221
197,1,54661.644118
197,1,54671.300296
196,1,54680.9921
0,1,54689.727943
198,1,54699.366292
0,1,54708.087994
198,1,54717.727935
199,1,54727.396259
197,1,54737.020589
198,1,54746.603782
199,1,54756.20816
199,1,54765.88365
197,1,54775.52436
0,1,54784.247981
0,1,54792.963611
199,1,54802.663873
199,1,54812.331995
198,1,54822.051769
196,1,54831.691571
199,1,54841.296057
199,1,54850.888762
199,1,54860.492552
0,1,54869.136464
0,1,54877.840151
198,1,54887.44039
199,1,54896.996404
0,1,54905.788068
0,1,54914.472229
0,1,54923.296184
198,1,54932.952283
0,1,54941.655823
0,1,54950.383718
0,1,54959.048224
198,1,54968.696313
0,1,54977.32808
197,1,54986.996071
197,1,54996.720483
0,1,55005.428367
0,1,55014.212111
198,1,55023.884585
198,1,55033.50009
197,1,55043.231721
196,1,55052.828047
197,1,55062.525291
0,1,55071.179774
0,1,55079.940171
0,1,55088.668118
0,1,55097.479867
0,1,55106.188386
0,1,55114.848263
198,1,55124.423727
198,1,55134.127695
0,1,55142.852183
0,1,55151.587775
0,1,55160.351813
198,1,55170.004266
0,1,55178.743656
0,1,55187.487879
197,1,55197.115798
197,1,55206.828318
0,1,55215.495619
199,1,55225.116316
0,1,55233.81566
198,1,55243.403894
0,1,55252.072265
0,1,55260.80398
0,1,55269.530113
0,1,55278.280005
0,1,55287.015783
0,1,55295.691759
0,1,55304.395781
0,1,55313.119995
197,1,55322.80913
0,1,55331.565002
197,1,55341.252592
198,1,55350.839903
0,1,55359.528052
0,1,55368.301695
198,1,55378.003672
0,1,55386.756289
0,1,55395.464171
0,1,55404.212287
198,1,55413.843412
0,1,55423.232408
0,1,55431.946169
0,1,55440.803642
0,1,55449.608124
265,1,55469.268228
274,1,55488.968157
261,1,55508.675905
269,1,55528.260213
0,1,55536.956303
736,1,55546.617202
0,1,55555.367719
198,1,55565.083644
198,1,55574.676086
0,1,55583.468274
0,1,55592.175306
201,1,55601.799914
198,1,55611.416304
0,1,55620.107868
198,1,55629.746332
0,1,55638.455855
198,1,55648.112189
198,1,55657.819984
0,1,55666.432138
198,1,55675.984094
0,1,55684.807171
197,1,55694.442863
198,1,55704.092203
197,1,55713.759939
0,1,55722.480358
0,1,55731.155951
0,1,55739.855975
0,1,55748.571927
0,1,55757.305941
0,1,55765.999755
0,1,55774.712021
0,1,55783.488527
0,1,55792.264246
0,1,55800.984041
198,1,55810.696331
0,1,55819.395742
198,1,55829.011525
196,1,55838.628199
198,1,55848.279814
0,1,55856.95578
0,1,55865.715806
199,1,55875.399898
0,1,55884.076101
0,1,55892.791888
0,1,55901.563321
0,1,55910.283966
0,1,55918.991854
197,1,55928.632024
197,1,55938.292285
0,1,55947.047718
197,1,55956.687921
199,1,55966.299845
0,1,55974.995912
0,1,55983.666749
0,1,55992.402197
199,1,56002.063693
197,1,56011.656046
198,1,56021.318172
0,1,56030.044001
0,1,56038.688321
197,1,56048.336498
0,1,56057.03944
0,1,56065.830711
0,1,56074.55632
198,1,56084.124349
199,1,56093.771127
0,1,56102.471723
198,1,56112.064172
0,1,56120.800455
0,1,56129.523417
0,1,56138.307665
0,1,56147.015887
0,1,56155.720241
197,1,56165.323729
198,1,56174.951968
0,1,56183.648247
198,1,56193.263988
0,1,56201.987452
198,1,56211.675795
199,1,56221.311764
0,1,56230.056357
0,1,56238.776068
0,1,56247.451592
198,1,56257.15186
199,1,56266.760045
0,1,56275.53633
0,1,56284.271364
198,1,56293.887098
198,1,56303.535961
197,1,56313.168206
0,1,56321.899389
0,1,56330.575551
0,1,56339.235619
198,1,56348.856202
0,1,56357.595358
0,1,56366.283335
0,1,56375.620384
199,1,56385.24809
0,1,56393.959464
0,1,56402.620094
0,1,56411.333925
0,1,56420.035899
0,1,56428.83198
0,1,56437.579808
198,1,56447.232151
197,1,56456.992428
0,1,56465.723849
0,1,56474.391813
0,1,56483.108092
199,1,56492.801839
0,1,56501.555411
0,1,56510.224085
197,1,56519.884244
197,1,56529.632038
198,1,56539.251948
0,1,56547.999255
197,1,56557.683908
0,1,56566.50367
197,1,56576.211298
0,1,56584.911807
198,1,56594.560055
199,1,56604.236458
196,1,56613.864348
0,1,56622.611865
198,1,56632.251942
0,1,56640.968088
196,1,56650.635819
0,1,56659.25184
199,1,56668.904183
0,1,56677.635986
0,1,56686.322143
0,1,56695.015741
0,1,56703.684304
198,1,56713.363841
198,1,56723.079771
197,1,56732.695215
197,1,56742.384214
0,1,56751.131731
199,1,56760.731666
0,1,56769.451805
0,1,56778.199599
197,1,56787.890213
197,1,56797.58381
198,1,56807.240344
0,1,56816.001979
0,1,56824.73063
198,1,56834.363829
0,1,56843.04412
0,1,56851.791865
198,1,56861.46791
0,1,56870.136099
0,1,56878.739749
0,1,56887.516004
198,1,56897.14008
198,1,56906.772303
0,1,56915.491654
0,1,56924.25227
198,1,56933.916265
197,1,56943.636671
198,1,56953.272231
0,1,56962.031692
201,1,56971.69662
0,1,56980.419727
199,1,56990.015772
198,1,56999.652189
0,1,57008.403816
0,1,57017.128201
199,1,57026.844265
0,1,57035.544208
0,1,57044.227814
199,1,57053.856331
198,1,57063.484025
198,1,57073.123921
0,1,57081.863734
0,1,57090.579519
197,1,57100.272189
197,1,57109.839958
197,1,57119.492109
198,1,57129.131927
197,1,57138.815521
198,1,57148.440264
198,1,57158.095102
197,1,57167.824126
197,1,57177.51608
198,1,57187.147931
0,1,57195.976164
0,1,57204.668279
0,1,57213.407784
0,1,57222.027696
197,1,57231.780466
197,1,57251.464063
275,1,57271.167893
0,1,57279.89175
0,1,57288.620007
198,1,57308.231921
0,1,57316.995512
0,1,57326.48393
0,1,57335.207806
0,1,57343.908203
0,1,57352.644014
197,1,57362.339316
0,1,57371.007648
0,1,57379.703873
198,1,57389.352351
198,1,57398.967756
197,1,57408.652213
0,1,57417.435935
197,1,57427.095971
197,1,57436.775703
0,1,57445.564446
197,1,57455.212017
198,1,57464.915391
0,1,57473.587916
0,1,57482.276173
0,1,57490.955353
0,1,57499.699766
0,1,57508.456081
199,1,57518.091961
0,1,57526.771508
0,1,57535.504111
0,1,57544.138411
0,1,57552.79915
199,1,57562.56804
0,1,57571.299795
0,1,57580.075699
199,1,57589.716077
0,1,57598.488566
197,1,57608.146461
0,1,57616.848427
198,1,57626.499989
0,1,57635.20779
0,1,57643.95622
198,1,57653.599617
0,1,57662.37151
0,1,57671.023619
197,1,57680.695892
0,1,57689.500125
0,1,57698.195903
0,1,57706.951535
197,1,57716.600002
0,1,57725.304284
0,1,57734.036107
0,1,57742.722356
0,1,57751.527989
199,1,57761.096624
0,1,57769.828231
0,1,57778.595502
0,1,57787.215754
0,1,57795.928035
198,1,57805.580858
197,1,57815.24792
197,1,57824.920509
198,1,57834.527863
198,1,57844.124479
0,1,57852.803398
0,1,57861.619483
198,1,57871.286465
0,1,57880.02446
198,1,57889.732238
0,1,57898.528441
0,1,57907.292455
199,1,57916.952422
197,1,57926.599891
0,1,57935.243863
198,1,57944.88028
196,1,57954.599067
197,1,57964.295997
0,1,57972.992577
198,1,57982.691751
0,1,57991.492175
199,1,58001.184432
0,1,58009.92
197,1,58019.612411
198,1,58029.312242
0,1,58038.000012
0,1,58046.732076
197,1,58056.380014
198,1,58065.967991
197,1,58075.660282
0,1,58084.351664
199,1,58094.00758
199,1,58103.676552
0,1,58112.411785
0,1,58121.120366
0,1,58129.923685
0,1,58138.688053
0,1,58147.403787
0,1,58156.064214
199,1,58165.688424
0,1,58174.34406
199,1,58183.991887
197,1,58193.628091
198,1,58203.321825
0,1,58212.079836
197,1,58221.756076
197,1,58231.412337
198,1,58241.896278
198,1,58251.524232
198,1,58261.200122
0,1,58269.999657
0,1,58278.68773
198,1,58288.320094
197,1,58297.976325
199,1,58307.612453
0,1,58316.332135
0,1,58325.044076
0,1,58333.792193
198,1,58343.423643
0,1,58352.1478
197,1,58361.800014
0,1,58370.527673
0,1,58379.155404
199,1,58388.795424
199,1,58398.448064
0,1,58407.180225
0,1,58415.940091
0,1,58424.708147
197,1,58434.367957
0,1,58443.048033
199,1,58452.724326
0,1,58461.491932
199,1,58471.156241
196,1,58480.807756
197,1,58490.447855
0,1,58499.171652
199,1,58508.824358
0,1,58517.507844
0,1,58526.300142
0,1,58535.015337
0,1,58543.731916
0,1,58552.548148
0,1,58561.278579
0,1,58570.028214
0,1,58578.69211
0,1,58587.459886
0,1,58596.24006
197,1,58605.852334
0,1,58614.543943
0,1,58623.280964
197,1,58632.995935
197,1,58642.692461
197,1,58652.388343
199,1,58662.064115
198,1,58671.731694
197,1,58681.520067
197,1,58691.171946
197,1,58700.872093
197,1,58710.620232
0,1,58719.392169
0,1,58728.151949
0,1,58736.932212
198,1,58746.627506
0,1,58755.368111
197,1,58765.075813
197,1,58774.687989
199,1,58784.328518
197,1,58794.039965
0,1,58802.824155
0,1,58811.595977
197,1,58821.20446
0,1,58829.859586
0,1,58838.527632
198,1,58848.096124
198,1,58857.864007
0,1,58866.700392
200,1,58876.308047
197,1,58885.955889
198,1,58895.640537
0,1,58904.356274
201,1,58913.987362
198,1,58923.664766
199,1,58933.304382
201,1,58942.971597
0,1,58951.684095
0,1,58960.427879
197,1,58970.099981
197,1,58979.752164
197,1,58989.41244
198,1,58999.087908
0,1,59007.864432
197,1,59017.527585
198,1,59027.163679
0,1,59035.908344
263,1,59045.583925
270,1,59065.312333
273,1,59085.035788
0,1,59093.760144
274,1,59113.400248
0,1,59122.079673
274,1,59141.824016
0,1,59150.600213
271,1,59160.27613
0,1,59169.068054
0,1,59177.868219
0,1,59186.539879
199,1,59196.136448
0,1,59205.620108
198,1,59215.324207
0,1,59223.989565
197,1,59233.6356
0,1,59242.344363
0,1,59251.127775
0,1,59259.908273
0,1,59268.672516
197,1,59278.328142
0,1,59287.111542
199,1,59296.787711
0,1,59305.519033
0,1,59314.28033
0,1,59323.008198
198,1,59332.692245
0,1,59341.444497
198,1,59351.075906
199,1,59360.752148
0,1,59369.455765
197,1,59379.155931
0,1,59387.844745
0,1,59396.555516
197,1,59406.19217
0,1,59414.960204
0,1,59423.811794
198,1,59433.443801
197,1,59443.13226
197,1,59452.855969
0,1,59461.596009
0,1,59470.282185
197,1,59480.015998
198,1,59489.651778
198,1,59499.296219
0,1,59507.966389
198,1,59517.547011
0,1,59526.407731
0,1,59535.079979
0,1,59543.848038
199,1,59553.423975
0,1,59562.212147
199,1,59571.860392
198,1,59581.495418
0,1,59590.168174
0,1,59598.932196
0,1,59607.680133
0,1,59616.41159
0,1,59625.087729
0,1,59633.775939
197,1,59643.36852
199,1,59653.052268
0,1,59661.764138
0,1,59670.472308
0,1,59679.168083
197,1,59688.848232
198,1,59698.492206
0,1,59707.339931
197,1,59717.020407
0,1,59725.803754
198,1,59735.443568
0,1,59744.200503
196,1,59753.87185
0,1,59762.623645
0,1,59771.419177
0,1,59780.144336
0,1,59788.864045
198,1,59798.523543
198,1,59808.244415
0,1,59816.967741
0,1,59825.755802
197,1,59835.460119
0,1,59844.166167
198,1,59853.875463
0,1,59862.587842
0,1,59871.291712
197,1,59880.996254
198,1,59890.639853
0,1,59899.372171
197,1,59909.128351
0,1,59917.923441
0,1,59926.611653
198,1,59936.260641
197,1,59945.944341
198,1,59955.660518
198,1,59965.29617
198,1,59974.996376
0,1,59983.7876
198,1,59993.440007
0,1,60002.147624
0,1,60010.844187
197,1,60020.556132
197,1,60030.262001
0,1,60038.883089
0,1,60047.615216
198,1,60057.290057
199,1,60066.992186
197,1,60076.704104
197,1,60086.411532
197,1,60096.003874
0,1,60104.656057
198,1,60114.252444
0,1,60123.739888
0,1,60132.515765
199,1,60142.120425
0,1,60150.903836
0,1,60159.635619
199,1,60169.296615
197,1,60178.992068
199,1,60188.652037
198,1,60198.32015
0,1,60206.97184
198,1,60216.620243
0,1,60225.339694
199,1,60235.003909
0,1,60243.759298
0,1,60252.595587
198,1,60262.212218
198,1,60271.784194
0,1,60280.471846
199,1,60290.115517
0,1,60298.820097
197,1,60308.492185
198,1,60318.108138
198,1,60327.752433
0,1,60336.547766
198,1,60346.235803
0,1,60354.936283
198,1,60364.564265
198,1,60374.224093
195,1,60383.863829
0,1,60392.612806
197,1,60402.303975
197,1,60412.047002
0,1,60420.712415
0,1,60429.359774
201,1,60438.957572
0,1,60447.708149
0,1,60456.535785
197,1,60466.260607
197,1,60475.992178
197,1,60485.671981
196,1,60495.432513
0,1,60504.107631
0,1,60512.824185
197,1,60522.464023
197,1,60532.03102
0,1,60540.780205
196,1,60550.46423
201,1,60560.07237
198,1,60569.712279
0,1,60578.43554
197,1,60588.067823
0,1,60596.747758
0,1,60605.372293
198,1,60615.007948
197,1,60624.651927
196,1,60634.240105
198,1,60643.88013
0,1,60652.652008
0,1,60661.383482
0,1,60670.136182
198,1,60679.77221
198,1,60689.419959
0,1,60698.063656
196,1,60707.711843
199,1,60717.312007
0,1,60726.016235
0,1,60734.727214
0,1,60743.392403
0,1,60752.124221
0,1,60760.831707
0,1,60769.523787
0,1,60778.320305
0,1,60787.156434
0,1,60795.849924
197,1,60805.568138
0,1,60814.196476
198,1,60823.880213
199,1,60833.552235
0,1,60842.327385
243,1,60852.03144
0,1,60860.743787
0,1,60869.471489
0,1,60878.155415
265,1,60897.840489
0,1,60906.52774
0,1,60915.259708
270,1,60934.900225
0,1,60943.60801
273,1,60963.3081
544,1,60972.972285
0,1,60981.675898
0,1,60990.39618
198,1,61000.045747
0,1,61008.711655
0,1,61017.38041
197,1,61027.076277
0,1,61035.803694
0,1,61044.540095
0,1,61053.212494
198,1,61062.839746
0,1,61072.252148
198,1,61081.871937
0,1,61090.672102
198,1,61100.304371
0,1,61108.99991
199,1,61118.595593
0,1,61127.295599
0,1,61136.04786
198,1,61145.720681
197,1,61155.403898
0,1,61164.103314
198,1,61173.711923
0,1,61182.419996
197,1,61192.091585
198,1,61201.720127
0,1,61210.50431
198,1,61220.192674
0,1,61228.912194
197,1,61238.535851
197,1,61248.159842
0,1,61256.827839
198,1,61266.495841
197,1,61276.15577
197,1,61285.785815
0,1,61294.520039
197,1,61304.200331
0,1,61313.010972
0,1,61321.751965
0,1,61330.475419
0,1,61339.236085
0,1,61348.044132
0,1,61356.748109
196,1,61366.484373
0,1,61375.168151
0,1,61383.878856
0,1,61392.739494
0,1,61401.463634
197,1,61411.164455
198,1,61420.788692
0,1,61429.520151
0,1,61438.240103
0,1,61446.972187
199,1,61456.635942
0,1,61465.377577
0,1,61474.131853
0,1,61482.900053
199,1,61492.536366
198,1,61502.115407
197,1,61511.779944
0,1,61520.495843
197,1,61530.148293
0,1,61538.885015
0,1,61547.584066
199,1,61557.248218
199,1,61566.888363
198,1,61576.524248
0,1,61585.196133
0,1,61593.943977
198,1,61603.608357
0,1,61612.332244
0,1,61621.079956
0,1,61629.735956
197,1,61639.399853
198,1,61648.991827
0,1,61657.680589
0,1,61666.491904
196,1,61676.160274
198,1,61685.816266
0,1,61694.487768
198,1,61704.131402
198,1,61713.81589
0,1,61722.556071
199,1,61732.124015
0,1,61740.735231
199,1,61750.312045
198,1,61759.95655
199,1,61769.599977
197,1,61779.315716
197,1,61788.95176
198,1,61798.660499
197,1,61808.384468
196,1,61818.03992
199,1,61827.761776
197,1,61837.447438
198,1,61847.123651
197,1,61856.788187
198,1,61866.45216
198,1,61876.047861
0,1,61884.787831
0,1,61893.531738
199,1,61903.260469
0,1,61911.896683
198,1,61921.523897
0,1,61930.176075
0,1,61938.843401
199,1,61948.527956
0,1,61957.299624
0,1,61966.100045
0,1,61974.819739
0,1,61983.553695
198,1,61993.995915
198,1,62003.660131
197,1,62013.384148
0,1,62022.219842
197,1,62031.90385
199,1,62041.531636
197,1,62051.216054
0,1,62059.915657
0,1,62068.551528
0,1,62077.299774
196,1,62086.956007
0,1,62095.784535
198,1,62105.480134
197,1,62115.094901
0,1,62123.743692
0,1,62132.420115
197,1,62142.148014
196,1,62151.779643
198,1,62161.372324
198,1,62170.999909
198,1,62180.648334
0,1,62189.372553
0,1,62198.096218
0,1,62206.847834
198,1,62216.471663
0,1,62225.188385
199,1,62234.82002
198,1,62244.451258
0,1,62253.112103
0,1,62261.840079
0,1,62270.55163
0,1,62279.239788
197,1,62288.848214
198,1,62298.563953
0,1,62307.355839
0,1,62316.101324
196,1,62325.851719
198,1,62335.548655
0,1,62344.280147
198,1,62353.880416
0,1,62362.58013
198,1,62372.272356
197,1,62381.908081
199,1,62391.523701
0,1,62400.22358
0,1,62408.939819
0,1,62417.728085
0,1,62426.500035
0,1,62435.18396
0,1,62443.884179
0,1,62452.636375
0,1,62461.248376
197,1,62470.968425
0,1,62479.704099
0,1,62488.431662
0,1,62497.143234
197,1,62506.768017
0,1,62515.544082
196,1,62525.168324
198,1,62534.827992
197,1,62544.512089
201,1,62554.212189
0,1,62562.900252
197,1,62572.596179
0,1,62581.319897
198,1,62590.8485
0,1,62599.604406
199,1,62609.20436
0,1,62617.924351
198,1,62627.536146
0,1,62636.252192
0,1,62644.916308
0,1,62653.59192
0,1,62662.344526
260,1,62681.968624
266,1,62701.584272
275,1,62721.248378
274,1,62740.887946
0,1,62749.668484
0,1,62758.42806
273,1,62778.176488
198,1,62787.816366
0,1,62796.563532
0,1,62805.324062
0,1,62814.104103
0,1,62822.819573
197,1,62832.467315
199,1,62842.127847
197,1,62851.783952
0,1,62860.535747
0,1,62869.304467
198,1,62878.911906
201,1,62888.628225
0,1,62897.391999
199,1,62906.98357
0,1,62915.768003
198,1,62925.351693
199,1,62934.996524
0,1,62943.69181
0,1,62952.359942
199,1,62962.668618
0,1,62971.383818
0,1,62980.091855
0,1,62988.7639
0,1,62997.496011
198,1,63007.150129
0,1,63015.903702
198,1,63025.584199
197,1,63035.248556
198,1,63044.97175
0,1,63053.720536
0,1,63062.519473
198,1,63072.188592
201,1,63081.832474
197,1,63091.548248
196,1,63101.291774
0,1,63109.972297
0,1,63118.795952
201,1,63128.47179
198,1,63138.19285
199,1,63147.855815
0,1,63156.563184
0,1,63165.296281
0,1,63174.031739
0,1,63182.760009
0,1,63191.363867
0,1,63200.155524
197,1,63209.884183
199,1,63219.567741
198,1,63229.248121
198,1,63238.944005
0,1,63247.684373
0,1,63256.39204
198,1,63266.111884
268,1,63285.787968
0,1,63294.492065
265,1,63314.199768
275,1,63333.763947
274,1,63353.375431
0,1,63362.0437
275,1,63381.68863
0,1,63390.404102
198,1,63400.084325
0,1,63408.835601
199,1,63418.456029
199,1,63428.11249
199,1,63437.812076
198,1,63447.45566
198,1,63456.95471
0,1,63465.692207
0,1,63474.348097
198,1,63484.003635
197,1,63493.6564
198,1,63503.339978
198,1,63512.944382
197,1,63522.624002
0,1,63531.287712
199,1,63540.94763
198,1,63550.599795
0,1,63559.26366
0,1,63567.911791
198,1,63577.540072
0,1,63586.275651
0,1,63594.988286
197,1,63604.540323
199,1,63614.196034
198,1,63623.876299
0,1,63632.644116
197,1,63642.36795
0,1,63651.071984
198,1,63660.723312
0,1,63669.416233
198,1,63679.103985
199,1,63688.696219
0,1,63697.467867
198,1,63707.140687
198,1,63716.767918
197,1,63726.476355
0,1,63735.223557
197,1,63744.935805
0,1,63753.628134
198,1,63763.336522
0,1,63772.023477
0,1,63780.735661
0,1,63789.460164
198,1,63799.083994
0,1,63807.823502
198,1,63817.476017
197,1,63827.16425
197,1,63836.840269
0,1,63845.559976
0,1,63854.376357
0,1,63863.132035
0,1,63871.824272
0,1,63880.576154
0,1,63889.271748
0,1,63898.00017
0,1,63906.73156
0,1,63915.414559
198,1,63925.087795
198,1,63935.396152
0,1,63944.183913
197,1,63953.844324
201,1,63963.435243
0,1,63972.144801
198,1,63981.75209
199,1,63991.376202
198,1,64001.072064
0,1,64009.804199
0,1,64018.556536
0,1,64027.264105
0,1,64035.939639
0,1,64044.655965
0,1,64053.371881
197,1,64063.047982
197,1,64072.728739
0,1,64081.528203
0,1,64090.259917
0,1,64099.012062
0,1,64107.723543
0,1,64116.460337
199,1,64126.104737
0,1,64134.899894
198,1,64144.62933
0,1,64153.323537
0,1,64162.048325
0,1,64170.739971
197,1,64180.463647
198,1,64190.156332
0,1,64198.836016
198,1,64208.435562
198,1,64218.128576
0,1,64226.85624
0,1,64235.607868
0,1,64244.376356
196,1,64254.076234
198,1,64263.719795
0,1,64272.496073
198,1,64282.183636
0,1,64290.868028
198,1,64300.472414
0,1,64309.115479
198,1,64318.687704
198,1,64328.272627
0,1,64336.991547
0,1,64345.751562
197,1,64355.367923
0,1,64364.107753
199,1,64373.776271
0,1,64382.503758
0,1,64391.151832
0,1,64399.891692
199,1,64409.531952
199,1,64419.115782
197,1,64428.763655
0,1,64437.416269
198,1,64447.067655
0,1,64455.791459
0,1,64464.556278
0,1,64473.29622
0,1,64482.031817
274,1,64501.675866
274,1,64521.41148
0,1,64530.16779
271,1,64549.863714
273,1,64569.431886
265,1,64589.044305
0,1,64597.763666
0,1,64606.520123
0,1,64615.344005
0,1,64624.083457
197,1,64633.699898
198,1,64643.391735
198,1,64653.004192
199,1,64662.727842
0,1,64671.327547
197,1,64680.987657
0,1,64689.695839
0,1,64698.392146
198,1,64708.11953
199,1,64717.683508
0,1,64726.452394
0,1,64735.187978
0,1,64743.867591
199,1,64753.508103
0,1,64762.228572
199,1,64771.85205
0,1,64780.443904
198,1,64790.124166
0,1,64798.883865
199,1,64808.568332
0,1,64817.279959
198,1,64826.864448
197,1,64836.448009
197,1,64846.048025
197,1,64855.679918
198,1,64865.239981
0,1,64873.860062
0,1,64882.70788
0,1,64891.456228
0,1,64900.92788
0,1,64909.595494
0,1,64918.311871
0,1,64927.044093
0,1,64935.746601
0,1,64944.487757
198,1,64954.144148
0,1,64962.884228
0,1,64971.559701
0,1,64980.227808
198,1,64989.856209
197,1,64999.479914
197,1,65009.136023
0,1,65017.900057
0,1,65026.607827
0,1,65035.315829
0,1,65044.039442
0,1,65052.767968
0,1,65061.503481
0,1,65070.256051
0,1,65078.975664
199,1,65088.648281
0,1,65097.352117
198,1,65107.004014
197,1,65116.635795
0,1,65125.375432
0,1,65134.104087
0,1,65142.811757
198,1,65152.479831
198,1,65162.143894
198,1,65171.823031
0,1,65180.555872
0,1,65189.224397
0,1,65197.940329
0,1,65206.699804
198,1,65216.402966
198,1,65226.040159
198,1,65235.679939
0,1,65244.380094
0,1,65253.051654
0,1,65261.840266
0,1,65270.648106
198,1,65280.28818
0,1,65288.980068
0,1,65297.699907
199,1,65307.391967
0,1,65316.067905
0,1,65324.835445
198,1,65334.488214
201,1,65344.139974
198,1,65353.744288
0,1,65362.49569
0,1,65371.175776
198,1,65380.79203
0,1,65389.435107
0,1,65398.111694
0,1,65406.848192
0,1,65415.579433
198,1,65425.203383
0,1,65433.860088
0,1,65442.580217
0,1,65451.331897
0,1,65460.096
198,1,65469.695613
0,1,65478.495799
0,1,65487.199543
0,1,65495.892112
197,1,65505.580319
196,1,65515.276063
197,1,65524.883909
0,1,65533.59626
198,1,65543.21213
0,1,65551.875797
0,1,65560.555402
0,1,65569.299591
198,1,65578.947135
197,1,65588.660186
197,1,65598.419876
199,1,65608.047682
198,1,65617.624176
0,1,65626.263839
197,1,65635.947837
198,1,65645.543612
199,1,65655.227623
199,1,65664.916685
0,1,65673.656157
0,1,65682.367831
197,1,65692.007609
201,1,65701.655821
0,1,65710.395923
0,1,65719.183854
0,1,65727.90945
0,1,65736.563834
196,1,65746.236303
0,1,65754.983734
198,1,65764.5957
198,1,65774.168088
199,1,65783.795671
198,1,65793.375955
0,1,65802.055998
197,1,65812.391726
198,1,65822.008442
198,1,65831.660336
198,1,65841.296293
197,1,65850.964179
198,1,65860.579919
0,1,65869.232049
0,1,65877.912187
0,1,65886.676316
199,1,65896.31164
0,1,65905.051974
198,1,65914.668111
198,1,65924.296121
0,1,65932.975615
197,1,65942.675853
0,1,65951.404058
199,1,65961.004368
197,1,65970.628555
0,1,65979.328181
198,1,65988.932031
197,1,65998.6559
0,1,66007.428136
0,1,66016.023853
198,1,66025.748198
198,1,66035.368136
0,1,66044.148048
198,1,66053.791828
198,1,66063.427703
197,1,66073.067841
198,1,66082.700078
0,1,66091.348256
198,1,66100.991996
198,1,66110.608801
198,1,66120.204202
198,1,66129.824285
197,1,66139.508099
0,1,66148.22189
