#{"t_start": 1617864486.366404, "env_id": "sdnsampling-MTD-as-v0"}
r,l,t
235.133333,1,508.690082
235.116667,1,509.866316
235.116667,1,510.315054
227.120818,1,511.371747
229.3,1,511.819669
229.3,1,512.274876
229.3,1,512.72779
229.3,1,513.182053
229.3,1,513.631381
225.1,1,514.797141
225.1,1,515.252786
225.1,1,515.708817
225.1,1,516.163793
224.018899,1,517.388492
221.179389,1,517.840005
226.033333,1,518.294691
226.033333,1,518.745543
226.033333,1,519.19352
226.033333,1,519.645465
226.033333,1,520.095712
226.033333,1,520.547652
226.033333,1,520.991528
228.033333,1,522.190463
228.033333,1,522.647237
228.033333,1,523.099525
228.033333,1,523.555268
228.033333,1,524.008649
228.033333,1,524.460095
228.033333,1,524.91243
228.033333,1,525.369272
228.033333,1,525.817502
228.033333,1,526.273831
239.316667,1,527.443342
232.308581,1,527.893654
239.316667,1,528.34505
239.316667,1,528.790365
239.316667,1,529.240274
239.316667,1,529.689083
226.133333,1,530.859292
226.133333,1,531.311321
224.094563,1,531.75986
226.133333,1,532.205307
226.133333,1,532.654231
226.133333,1,533.10202
226.133333,1,533.554402
226.133333,1,534.759954
223.080682,1,535.227633
226.133333,1,535.677221
226.133333,1,536.128848
226.133333,1,536.578432
226.133333,1,537.023007
226.133333,1,537.47387
226.133333,1,537.919513
226.133333,1,538.371363
226.133333,1,538.820729
173.077551,1,539.276809
226.133333,1,539.730064
226.133333,1,540.175983
226.133333,1,540.625123
229.75,1,541.832832
229.75,1,542.295519
229.75,1,542.746735
236.883333,1,543.801215
236.883333,1,544.250981
229.8,1,545.411559
229.8,1,545.866547
229.8,1,546.316648
229.8,1,546.771738
229.8,1,547.225957
229.8,1,547.682031
225.4,1,548.850673
225.4,1,549.29956
225.4,1,549.750029
225.4,1,550.199558
225.4,1,550.647038
225.4,1,551.100962
225.4,1,551.547947
219.100569,1,551.999913
225.4,1,552.452411
233.083333,1,553.615834
233.083333,1,554.068961
233.083333,1,554.521041
233.083333,1,554.975455
233.083333,1,555.430101
233.083333,1,555.879472
233.083333,1,556.33394
233.083333,1,556.788796
233.083333,1,557.241802
233.083333,1,557.696952
233.083333,1,558.149932
233.083333,1,558.64486
233.083333,1,559.14992
233.083333,1,559.632085
233.083333,1,560.101695
233.083333,1,560.554488
233.083333,1,561.008329
233.083333,1,561.465297
233.083333,1,561.916896
233.083333,1,562.370809
233.083333,1,562.830012
233.083333,1,563.288925
233.083333,1,563.740064
233.083333,1,564.19342
233.083333,1,564.64321
233.083333,1,565.095224
233.083333,1,565.548634
233.083333,1,565.997298
233.083333,1,566.452569
233.083333,1,566.903772
233.083333,1,567.357115
233.083333,1,567.806553
233.083333,1,568.259735
233.083333,1,568.713935
233.083333,1,569.166048
218.783333,1,570.333578
218.783333,1,570.779123
218.783333,1,571.229737
218.783333,1,571.684386
218.783333,1,572.137343
218.783333,1,572.593863
218.783333,1,573.045618
234.133333,1,574.216486
234.133333,1,574.672771
234.133333,1,575.123974
234.015798,1,575.581088
234.133333,1,576.044338
234.133333,1,576.497442
234.133333,1,576.944106
234.133333,1,577.395539
234.133333,1,577.845
234.133333,1,578.297939
220.3,1,579.472512
220.3,1,579.918039
220.3,1,580.365285
220.3,1,580.815339
220.3,1,581.272521
220.3,1,581.730232
220.3,1,582.179679
220.3,1,582.628699
219.733333,1,583.802877
